event_timestamp,type,peer,details_totalPeers,details_avgScore,details_bannedPeers,details_disconnectedPeers,details_healthyPeers,details_bannedPercent,details_disconnectedPercent,details_needMorePeers,details_willDisconnect,details_disconnectReasons,details_attnetQueries,details_syncnetQueries,details_custodyQueries,details_isStarved,details_starvedSlots,details_headSlotGap,details_currentSlot,details_peerHeadSlot,details_peersToConnect,details_custodyGroups
2026-01-07T20:22:41.788Z,RPC_IN_REQUEST,16Uiu2HAkuevQyBSUfS4HWc1TD2LhC51y6eMHawK91XJNgje3139p,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:41.788Z,RPC_OUT_RESPONSE,16Uiu2HAkuevQyBSUfS4HWc1TD2LhC51y6eMHawK91XJNgje3139p,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:41.790Z,PEER_PING_RECEIVED,16Uiu2HAkuevQyBSUfS4HWc1TD2LhC51y6eMHawK91XJNgje3139p,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:42.349Z,PROTOCOL_NEGOTIATED,16Uiu2HAmMcw2xgAbDzWW1rEMWEFYcY4HHqp63jbCmQT4H6ZiLNso,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:42.388Z,RPC_IN_REQUEST,16Uiu2HAmMcw2xgAbDzWW1rEMWEFYcY4HHqp63jbCmQT4H6ZiLNso,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:42.388Z,RPC_OUT_RESPONSE,16Uiu2HAmMcw2xgAbDzWW1rEMWEFYcY4HHqp63jbCmQT4H6ZiLNso,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:42.389Z,PEER_PING_RECEIVED,16Uiu2HAmMcw2xgAbDzWW1rEMWEFYcY4HHqp63jbCmQT4H6ZiLNso,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:42.468Z,PROTOCOL_NEGOTIATED,16Uiu2HAkw6iknoBUWWYMSZxEthVEniphwcJZxYpLioBQ4wc5wj4m,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:42.599Z,RPC_IN_REQUEST,16Uiu2HAkw6iknoBUWWYMSZxEthVEniphwcJZxYpLioBQ4wc5wj4m,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:42.599Z,RPC_OUT_RESPONSE,16Uiu2HAkw6iknoBUWWYMSZxEthVEniphwcJZxYpLioBQ4wc5wj4m,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:42.601Z,PEER_PING_RECEIVED,16Uiu2HAkw6iknoBUWWYMSZxEthVEniphwcJZxYpLioBQ4wc5wj4m,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.883Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.883Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.886Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.886Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.901Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.901Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.915Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.918Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.918Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.918Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.919Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.935Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.936Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.936Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.936Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.936Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.955Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.955Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.987Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.987Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:43.987Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:44.007Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:44.010Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:44.010Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:44.472Z,PROTOCOL_NEGOTIATED,16Uiu2HAmUYbNWbHkAobyuEk8YaXSDwziGpvQxQW1XZovCUidikpj,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:44.927Z,PROTOCOL_NEGOTIATED,16Uiu2HAmSnKfzQkUp431BjT1DMYMFDzZr4cgTVfMrF7RV46iJVa7,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:44.967Z,RPC_IN_REQUEST,16Uiu2HAmSnKfzQkUp431BjT1DMYMFDzZr4cgTVfMrF7RV46iJVa7,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:44.967Z,RPC_OUT_RESPONSE,16Uiu2HAmSnKfzQkUp431BjT1DMYMFDzZr4cgTVfMrF7RV46iJVa7,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:44.969Z,PEER_PING_RECEIVED,16Uiu2HAmSnKfzQkUp431BjT1DMYMFDzZr4cgTVfMrF7RV46iJVa7,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:44.226Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:44.227Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:44.300Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:45.100Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:45.102Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:46.398Z,PROTOCOL_NEGOTIATED,16Uiu2HAmUYbNWbHkAobyuEk8YaXSDwziGpvQxQW1XZovCUidikpj,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:46.447Z,PEER_PING_SENT,16Uiu2HAmNs4yvsSNfC5Jkp5375nxh69goxzHNu81goywrr9ezRxV,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:46.447Z,RPC_OUT_REQUEST,16Uiu2HAmNs4yvsSNfC5Jkp5375nxh69goxzHNu81goywrr9ezRxV,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:46.447Z,PEER_PING_SENT,16Uiu2HAmBNkdGBk5yi1JwJFzVJ1CuspsDoVuRMSH38oqnLvQGQVx,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:46.447Z,RPC_OUT_REQUEST,16Uiu2HAmBNkdGBk5yi1JwJFzVJ1CuspsDoVuRMSH38oqnLvQGQVx,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:46.447Z,PEER_PING_SENT,16Uiu2HAmUYbNWbHkAobyuEk8YaXSDwziGpvQxQW1XZovCUidikpj,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:46.447Z,RPC_OUT_REQUEST,16Uiu2HAmUYbNWbHkAobyuEk8YaXSDwziGpvQxQW1XZovCUidikpj,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:46.527Z,PEER_PING_RECEIVED,16Uiu2HAmNs4yvsSNfC5Jkp5375nxh69goxzHNu81goywrr9ezRxV,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:46.527Z,PEER_PING_ROUNDTRIP,16Uiu2HAmNs4yvsSNfC5Jkp5375nxh69goxzHNu81goywrr9ezRxV,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:46.687Z,PEER_PING_RECEIVED,16Uiu2HAmBNkdGBk5yi1JwJFzVJ1CuspsDoVuRMSH38oqnLvQGQVx,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:46.687Z,PEER_PING_ROUNDTRIP,16Uiu2HAmBNkdGBk5yi1JwJFzVJ1CuspsDoVuRMSH38oqnLvQGQVx,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:47.224Z,PROTOCOL_NEGOTIATED,16Uiu2HAmUEfgQ4g7wjbH4qH6HM4rpgrF5V2wjVocSRoFDzbYsqXe,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:47.314Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.137Z,BEACON_BLOCK_RECEIVED,16Uiu2HAmUEfgQ4g7wjbH4qH6HM4rpgrF5V2wjVocSRoFDzbYsqXe,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.140Z,VALIDATOR_IDENTIFIED_PROPOSER,16Uiu2HAmUEfgQ4g7wjbH4qH6HM4rpgrF5V2wjVocSRoFDzbYsqXe,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.153Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAmSoQnws9jzyvVxYxVDLDLkPJnaw4AhtiXxLVrWFdYNGM3,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.156Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAm8SSPDo1YcrUZRkZ1LfA7LFkjLdiTyCmNGSikz8XWDdRb,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.158Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAmSoQnws9jzyvVxYxVDLDLkPJnaw4AhtiXxLVrWFdYNGM3,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.158Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAm8SSPDo1YcrUZRkZ1LfA7LFkjLdiTyCmNGSikz8XWDdRb,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.171Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAm8SSPDo1YcrUZRkZ1LfA7LFkjLdiTyCmNGSikz8XWDdRb,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.175Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAm8SSPDo1YcrUZRkZ1LfA7LFkjLdiTyCmNGSikz8XWDdRb,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:47.263Z,RPC_IN_REQUEST,16Uiu2HAmUEfgQ4g7wjbH4qH6HM4rpgrF5V2wjVocSRoFDzbYsqXe,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:47.263Z,RPC_OUT_RESPONSE,16Uiu2HAmUEfgQ4g7wjbH4qH6HM4rpgrF5V2wjVocSRoFDzbYsqXe,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:47.264Z,PEER_PING_RECEIVED,16Uiu2HAmUEfgQ4g7wjbH4qH6HM4rpgrF5V2wjVocSRoFDzbYsqXe,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:47.463Z,PROTOCOL_NEGOTIATED,16Uiu2HAmE3oRuSxh8t4YeNVeNZc1pFt2KfUjNbGXEfDpgFPxJ2Ei,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:47.507Z,RPC_IN_REQUEST,16Uiu2HAmE3oRuSxh8t4YeNVeNZc1pFt2KfUjNbGXEfDpgFPxJ2Ei,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:47.507Z,RPC_OUT_RESPONSE,16Uiu2HAmE3oRuSxh8t4YeNVeNZc1pFt2KfUjNbGXEfDpgFPxJ2Ei,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:47.509Z,PEER_PING_RECEIVED,16Uiu2HAmE3oRuSxh8t4YeNVeNZc1pFt2KfUjNbGXEfDpgFPxJ2Ei,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:47.712Z,PROTOCOL_NEGOTIATED,16Uiu2HAmSnMSUbNhcZUxCqyUs2mZGBP9XSCfTC3zn9PmDiYd7eJp,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:47.751Z,RPC_IN_REQUEST,16Uiu2HAmSnMSUbNhcZUxCqyUs2mZGBP9XSCfTC3zn9PmDiYd7eJp,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:47.751Z,RPC_OUT_RESPONSE,16Uiu2HAmSnMSUbNhcZUxCqyUs2mZGBP9XSCfTC3zn9PmDiYd7eJp,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:47.752Z,PEER_PING_RECEIVED,16Uiu2HAmSnMSUbNhcZUxCqyUs2mZGBP9XSCfTC3zn9PmDiYd7eJp,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:47.830Z,PROTOCOL_NEGOTIATED,16Uiu2HAm8SSPDo1YcrUZRkZ1LfA7LFkjLdiTyCmNGSikz8XWDdRb,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:47.869Z,RPC_IN_REQUEST,16Uiu2HAm8SSPDo1YcrUZRkZ1LfA7LFkjLdiTyCmNGSikz8XWDdRb,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:47.869Z,RPC_OUT_RESPONSE,16Uiu2HAm8SSPDo1YcrUZRkZ1LfA7LFkjLdiTyCmNGSikz8XWDdRb,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:47.870Z,PEER_PING_RECEIVED,16Uiu2HAm8SSPDo1YcrUZRkZ1LfA7LFkjLdiTyCmNGSikz8XWDdRb,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:47.893Z,PROTOCOL_NEGOTIATED,16Uiu2HAmQmpThYcwN73g2qb4GZcdyWjwq1M544y1MngmdD6KcwNp,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.013Z,RPC_IN_REQUEST,16Uiu2HAmQmpThYcwN73g2qb4GZcdyWjwq1M544y1MngmdD6KcwNp,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.013Z,RPC_OUT_RESPONSE,16Uiu2HAmQmpThYcwN73g2qb4GZcdyWjwq1M544y1MngmdD6KcwNp,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.014Z,PEER_PING_RECEIVED,16Uiu2HAmQmpThYcwN73g2qb4GZcdyWjwq1M544y1MngmdD6KcwNp,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.142Z,RPC_OUT_REQUEST,16Uiu2HAm9nL4jPyR6Cotu2C5WLhGch1tV4ht5qNFQ3kojjdXZ5Eu,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.262Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAm2ZPNUQUnjGa8P3FVmBYfCTKK1GpiJDHR8W6HscVTYKvJ,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.288Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAmGBX9i1k9CjS69e2EwJuWCVRKW8J3cmV4i6tqaPPB2gT5,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.490Z,PROTOCOL_NEGOTIATED,16Uiu2HAmSoQnws9jzyvVxYxVDLDLkPJnaw4AhtiXxLVrWFdYNGM3,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.503Z,PROTOCOL_NEGOTIATED,16Uiu2HAm485hpaXfMMUCCvpd4xqXXkvWPMmDU8NbicLUxbNDhFWr,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.650Z,RPC_IN_REQUEST,16Uiu2HAmSoQnws9jzyvVxYxVDLDLkPJnaw4AhtiXxLVrWFdYNGM3,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.650Z,RPC_OUT_RESPONSE,16Uiu2HAmSoQnws9jzyvVxYxVDLDLkPJnaw4AhtiXxLVrWFdYNGM3,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.650Z,PEER_PING_RECEIVED,16Uiu2HAmSoQnws9jzyvVxYxVDLDLkPJnaw4AhtiXxLVrWFdYNGM3,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.663Z,RPC_IN_REQUEST,16Uiu2HAm485hpaXfMMUCCvpd4xqXXkvWPMmDU8NbicLUxbNDhFWr,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.663Z,RPC_OUT_RESPONSE,16Uiu2HAm485hpaXfMMUCCvpd4xqXXkvWPMmDU8NbicLUxbNDhFWr,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:48.665Z,PEER_PING_RECEIVED,16Uiu2HAm485hpaXfMMUCCvpd4xqXXkvWPMmDU8NbicLUxbNDhFWr,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:50.023Z,PROTOCOL_NEGOTIATED,16Uiu2HAm2AJ22sLuCDoMZf5uedud7zzz57SppB3KPywrEeV5RD11,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:50.136Z,RPC_IN_REQUEST,16Uiu2HAm2AJ22sLuCDoMZf5uedud7zzz57SppB3KPywrEeV5RD11,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:50.136Z,RPC_OUT_RESPONSE,16Uiu2HAm2AJ22sLuCDoMZf5uedud7zzz57SppB3KPywrEeV5RD11,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:50.136Z,PEER_PING_RECEIVED,16Uiu2HAm2AJ22sLuCDoMZf5uedud7zzz57SppB3KPywrEeV5RD11,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:50.942Z,PROTOCOL_NEGOTIATED,16Uiu2HAmPwdstqRkM9qKm1cwZdtk3FWXdziL5fPU74ftVjMCU2fP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:50.983Z,RPC_IN_REQUEST,16Uiu2HAmPwdstqRkM9qKm1cwZdtk3FWXdziL5fPU74ftVjMCU2fP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:50.983Z,RPC_OUT_RESPONSE,16Uiu2HAmPwdstqRkM9qKm1cwZdtk3FWXdziL5fPU74ftVjMCU2fP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:50.984Z,PEER_PING_RECEIVED,16Uiu2HAmPwdstqRkM9qKm1cwZdtk3FWXdziL5fPU74ftVjMCU2fP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:52.108Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:52.108Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:51.448Z,RPC_ERROR,16Uiu2HAmUYbNWbHkAobyuEk8YaXSDwziGpvQxQW1XZovCUidikpj,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:51.448Z,PEER_PING_ROUNDTRIP,16Uiu2HAmUYbNWbHkAobyuEk8YaXSDwziGpvQxQW1XZovCUidikpj,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:52.240Z,DIAL_CHECK_START,16Uiu2HAm4YBhFT692oM7RmDj5JSc6haw11TCAMLxkVD1J1K9pd62,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:52.240Z,DIAL_ATTEMPT_START,16Uiu2HAm4YBhFT692oM7RmDj5JSc6haw11TCAMLxkVD1J1K9pd62,,,,,,,,,,,,,,,,,,,7499.0,
2026-01-07T20:22:52.240Z,DISCOVERY_DIAL_DECISION,16Uiu2HAm4YBhFT692oM7RmDj5JSc6haw11TCAMLxkVD1J1K9pd62,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:52.242Z,DIAL_CHECK_START,16Uiu2HAm4YBhFT692oM7RmDj5JSc6haw11TCAMLxkVD1J1K9pd62,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:52.242Z,DIAL_ATTEMPT_START,16Uiu2HAm4YBhFT692oM7RmDj5JSc6haw11TCAMLxkVD1J1K9pd62,,,,,,,,,,,,,,,,,,,7498.0,
2026-01-07T20:22:52.242Z,DISCOVERY_DIAL_DECISION,16Uiu2HAm4YBhFT692oM7RmDj5JSc6haw11TCAMLxkVD1J1K9pd62,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:53.377Z,PROTOCOL_NEGOTIATED,16Uiu2HAmEr1mAJeC98xap9K9447rNYxmCdfuSPyDug2rqGmdtDNP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:53.377Z,RPC_IN_REQUEST,16Uiu2HAmEr1mAJeC98xap9K9447rNYxmCdfuSPyDug2rqGmdtDNP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:53.377Z,RPC_OUT_RESPONSE,16Uiu2HAmEr1mAJeC98xap9K9447rNYxmCdfuSPyDug2rqGmdtDNP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:53.379Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmEr1mAJeC98xap9K9447rNYxmCdfuSPyDug2rqGmdtDNP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:53.380Z,PEER_DISCONNECT,16Uiu2HAmEr1mAJeC98xap9K9447rNYxmCdfuSPyDug2rqGmdtDNP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:53.380Z,PEER_TCP_DISCONNECTED,16Uiu2HAmEr1mAJeC98xap9K9447rNYxmCdfuSPyDug2rqGmdtDNP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:56.139Z,HEARTBEAT_SCORING,unknown,26.0,-1.47,0.0,1.0,25.0,0.0%,3.8%,,,,,,,,,,,,,
2026-01-07T20:22:56.139Z,PEER_GOODBYE_SENT,16Uiu2HAmUYbNWbHkAobyuEk8YaXSDwziGpvQxQW1XZovCUidikpj,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:56.139Z,RPC_OUT_REQUEST,16Uiu2HAmUYbNWbHkAobyuEk8YaXSDwziGpvQxQW1XZovCUidikpj,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:56.140Z,HEARTBEAT_DISCOVERY_NEEDED,unknown,,,,,,,,185.0,0.0,none,2.0,0.0,0.0,NO,0.0,0.0,9340314.0,9340314.0,,
2026-01-07T20:22:56.140Z,DISCOVERY_START,discovery,,,,,,,,,,,,,,,,,,,185.0,
2026-01-07T20:22:55.876Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.877Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.886Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.886Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.897Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.897Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.901Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.901Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.902Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.903Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.903Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.903Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.904Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.904Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.904Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.913Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.949Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.949Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.951Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.951Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.966Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.975Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.975Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:55.993Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:56.087Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:56.087Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:56.298Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:22:56.298Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
