event_timestamp,type,peer,details_totalPeers,details_avgScore,details_bannedPeers,details_disconnectedPeers,details_healthyPeers,details_bannedPercent,details_disconnectedPercent,details_needMorePeers,details_willDisconnect,details_disconnectReasons,details_attnetQueries,details_syncnetQueries,details_custodyQueries,details_isStarved,details_starvedSlots,details_headSlotGap,details_currentSlot,details_peerHeadSlot,details_peersToConnect,details_custodyGroups,details_subnetRequests,details_cachedENRs,details_timestamp,details_attnetsCount,details_syncnetsCount,details_ourPeersToConnect,details_status,details_error,details_durationMs,details_client,details_direction,details_address,details_connectionStatus,details_method,details_methodName,details_versions,details_sizeBytes,details_requestPreview,details_agentVersion,details_protocols,details_errorCode,details_errorMessage,details_latencyMs,details_success,details_reason,details_disconnectReason,details_scoreState,details_seqNumber,details_isResponseToOurPing,details_forkDigest,details_headSlot,details_finalizedEpoch,details_version,details_encoding,details_peerId,details_fork,details_seenAt,details_aggregatorIndex,details_slot,details_attestationCount,details_subnet,details_proposerIndex,details_blockRoot,details_peer,details_responseType,details_responseData,details_enrsFound,details_queryDurationMs,details_reasonCode,details_reasonText,details_peerFinalizedEpoch,details_metrics,details_validators,details_addedSubnets,details_removedSubnets,details_totalBefore,details_totalAfter,details_isValidator,details_note,timestamp_dt,peer_linked
2026-01-07T20:14:15.742Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmGHHAyKduQvzazvvNRXFzyDvV4KhJiUQWTdjpoig8Qp6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teku,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:14:15.742000+00:00,
2026-01-07T20:14:39.767Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmEaeDhpJu5LxUAg2k1EU9jBfZmYDikfTPkZwkvM4QEVm2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:14:39.767000+00:00,
2026-01-07T20:14:48.714Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmGotpR8u96ER4RfwCQobCqobqqwt5JZ5Sjcy9z51RaNRh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teku,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:14:48.714000+00:00,
2026-01-07T20:14:50.280Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmFr65JAVPDUYQbZBxDhy5f2UrSVC3hKhkLcxprpKp6ESq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lighthouse,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:14:50.280000+00:00,
2026-01-07T20:15:09.767Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmEaeDhpJu5LxUAg2k1EU9jBfZmYDikfTPkZwkvM4QEVm2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:15:09.767000+00:00,
2026-01-07T20:15:51.010Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmUtC8zCPwzsYD8x94kJf78mbcK8kHcd5qbfbfPs67rarB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prysm,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:15:51.010000+00:00,
2026-01-07T20:16:03.794Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmSYQo1eEWDRuoC2vGeXdaU5cPz1MVGRAZMQTs5d9zcYUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:16:03.794000+00:00,
2026-01-07T20:16:45.670Z,PEER_GOODBYE_RECEIVED,16Uiu2HAm4psoT32oB87JAbYH9og16czxRHs2ZPN3n63m2x8xGcMs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:16:45.670000+00:00,
2026-01-07T20:16:56.981Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmHC67yLMggoGaAFyhm92jraDHTuoGGa3ZgM5dUoooFqc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teku,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:16:56.981000+00:00,
2026-01-07T20:17:03.799Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmSYQo1eEWDRuoC2vGeXdaU5cPz1MVGRAZMQTs5d9zcYUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lighthouse,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:17:03.799000+00:00,
2026-01-07T20:17:34.950Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmRg6qxdjaabbnqg6t9kWywgpJwDaNjrqjwLK573UCpf4V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lighthouse,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:17:34.950000+00:00,
2026-01-07T20:18:18.861Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmKg8RQ8wKBgMzTieJA8ENFB6oB87VhdVesRABmRUh94bT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:18:18.861000+00:00,
2026-01-07T20:18:26.875Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmHC67yLMggoGaAFyhm92jraDHTuoGGa3ZgM5dUoooFqc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teku,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:18:26.875000+00:00,
2026-01-07T20:18:27.086Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmLMDvNazbCPDHwvMt5qYyhCZXyE2TprfXumMwaV67fMnR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teku,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:18:27.086000+00:00,
2026-01-07T20:18:38.247Z,PEER_GOODBYE_RECEIVED,16Uiu2HAkvPHAo1K9DYCRemgLEMjnw1HWhhH6xMwHQtK6xUDgNySn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:18:38.247000+00:00,
2026-01-07T20:19:08.245Z,PEER_GOODBYE_RECEIVED,16Uiu2HAkvPHAo1K9DYCRemgLEMjnw1HWhhH6xMwHQtK6xUDgNySn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:19:08.245000+00:00,
2026-01-07T20:19:33.805Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmSYQo1eEWDRuoC2vGeXdaU5cPz1MVGRAZMQTs5d9zcYUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lighthouse,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:19:33.805000+00:00,
2026-01-07T20:19:38.556Z,PEER_GOODBYE_RECEIVED,16Uiu2HAm7xXhjz9no2JFdetQGA3UdxFwySokEXLUnGHdQMVfQq1G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:19:38.556000+00:00,
2026-01-07T20:20:23.384Z,PEER_GOODBYE_RECEIVED,16Uiu2HAkxocuT6N3UrrGTC7Bze2sgKaruL9nTdAyjgjXdfk841yt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:20:23.384000+00:00,
2026-01-07T20:20:28.918Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmAy9F8vBW3LAyXVSk71D9psw4pWLebUyyZEbuJxSDDUM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:20:28.918000+00:00,
2026-01-07T20:20:56.535Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmJJGHpkhBSkY8ZBfgPZX4Xjw5vEnGhXsDdEyWNuLX2jqf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teku,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:20:56.535000+00:00,
2026-01-07T20:21:28.044Z,PEER_GOODBYE_RECEIVED,16Uiu2HAm2AJ22sLuCDoMZf5uedud7zzz57SppB3KPywrEeV5RD11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:21:28.044000+00:00,
2026-01-07T20:21:35.956Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmPYrFsprRuzdtSmhcAdhw76Tm8Xgcyu8zbfSGNeyuyWDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prysm,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:21:35.956000+00:00,
2026-01-07T20:21:57.412Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmCbTnzhXgiY1pEfqxKbcVTi7K5BG4TsenyJwHJZxn5jjz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:21:57.412000+00:00,
2026-01-07T20:21:58.186Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmSv5nJMzMePxcBsSsUY6FxQqidd1vvtXgorAyHTKYNFUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prysm,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:21:58.186000+00:00,
2026-01-07T20:22:36.452Z,PEER_GOODBYE_RECEIVED,16Uiu2HAkymr6scyqPG9gzZkaqobYyKkHfqv2EjJs67MfjUY1T1iQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prysm,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Internal fault/error,,,,,,,,,,2026-01-07 20:22:36.452000+00:00,
2026-01-07T20:22:38.245Z,PEER_GOODBYE_RECEIVED,16Uiu2HAkvPHAo1K9DYCRemgLEMjnw1HWhhH6xMwHQtK6xUDgNySn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:22:38.245000+00:00,
2026-01-07T20:22:53.379Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmEr1mAJeC98xap9K9447rNYxmCdfuSPyDug2rqGmdtDNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prysm,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:22:53.379000+00:00,
2026-01-07T20:23:12.179Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmRiuEYNcaQiBxjoMcgv2bjSfPGb4xu7UmokyHnsQHNzQX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prysm,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:23:12.179000+00:00,
2026-01-07T20:23:20.625Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmUEfgQ4g7wjbH4qH6HM4rpgrF5V2wjVocSRoFDzbYsqXe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lighthouse,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:23:20.625000+00:00,
2026-01-07T20:23:29.002Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmBNkdGBk5yi1JwJFzVJ1CuspsDoVuRMSH38oqnLvQGQVx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prysm,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:23:29.002000+00:00,
2026-01-07T20:23:34.879Z,PEER_GOODBYE_RECEIVED,16Uiu2HAm9U9Sp82KvPzj7NpkXQKsvgag1Yks2qBjcWpD7aF6eNi2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:23:34.879000+00:00,
2026-01-07T20:23:51.096Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmFY3qdiaMhTNNsrrjE2im534LA1E95Z66xkRaSg2prXsj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lighthouse,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:23:51.096000+00:00,
2026-01-07T20:24:00.212Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmPwdstqRkM9qKm1cwZdtk3FWXdziL5fPU74ftVjMCU2fP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lodestar,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:24:00.212000+00:00,
2026-01-07T20:24:08.519Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmLe5GvFCbvkuL3dHUH7V5UjMW48LdeLu7LLniu4Wu3sCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lighthouse,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:24:08.519000+00:00,
2026-01-07T20:24:45.026Z,PEER_GOODBYE_RECEIVED,16Uiu2HAm8SSPDo1YcrUZRkZ1LfA7LFkjLdiTyCmNGSikz8XWDdRb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:24:45.026000+00:00,
2026-01-07T20:24:56.897Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmHC67yLMggoGaAFyhm92jraDHTuoGGa3ZgM5dUoooFqc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teku,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:24:56.897000+00:00,
2026-01-07T20:25:14.053Z,PEER_GOODBYE_RECEIVED,16Uiu2HAm2ZPNUQUnjGa8P3FVmBYfCTKK1GpiJDHR8W6HscVTYKvJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:25:14.053000+00:00,
2026-01-07T20:25:42.944Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmSnKfzQkUp431BjT1DMYMFDzZr4cgTVfMrF7RV46iJVa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:25:42.944000+00:00,
2026-01-07T20:26:11.039Z,PEER_GOODBYE_RECEIVED,16Uiu2HAm83RVgoadhDBTo62J6j3vZoR7a5vZcKPRLkQ38dytSWAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teku,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:26:11.039000+00:00,
2026-01-07T20:26:34.510Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmCQgnzMKMbo5H9CM4PXgZeogJffffPTPwLoFErJdqD4XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lighthouse,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:26:34.510000+00:00,
2026-01-07T20:26:48.330Z,PEER_GOODBYE_RECEIVED,16Uiu2HAkuevQyBSUfS4HWc1TD2LhC51y6eMHawK91XJNgje3139p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:26:48.330000+00:00,
2026-01-07T20:26:58.044Z,PEER_GOODBYE_RECEIVED,16Uiu2HAm2AJ22sLuCDoMZf5uedud7zzz57SppB3KPywrEeV5RD11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:26:58.044000+00:00,
2026-01-07T20:28:04.511Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmCQgnzMKMbo5H9CM4PXgZeogJffffPTPwLoFErJdqD4XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lighthouse,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:28:04.511000+00:00,
2026-01-07T20:28:20.080Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmLHQas1qgYdY2rNUToJvrrpRRudLsXNEFSZakCFthE9e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teku,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:28:20.080000+00:00,
2026-01-07T20:28:27.628Z,PEER_GOODBYE_RECEIVED,16Uiu2HAmKVfDSuPKuwcMJPh52HAcUTKbwq6wGzg1ZX9DtXcdGb9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lighthouse,inbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,Client has too many peers,,,,,,,,,,2026-01-07 20:28:27.628000+00:00,
